time,bid,ask,last,volume,time_msc,flags,volume_real
1788323028,4302.971,4303.021,0.0,0,1788323028755,134,0.0
1788323028,4302.891,4302.941,0.0,0,1788323028792,134,0.0
1788323030,4302.855,4302.905,0.0,0,1788323030293,134,0.0
1788323031,4302.854,4302.904,0.0,0,1788323031604,134,0.0
1788323031,4302.791,4302.841,0.0,0,1788323031763,134,0.0
1788323032,4302.52,4302.57,0.0,0,1788323032883,134,0.0
1788323033,4302.594,4302.644,0.0,0,1788323033252,134,0.0
1788323033,4302.528,4302.578,0.0,0,1788323033569,134,0.0
1788323034,4302.595,4302.645,0.0,0,1788323034344,134,0.0
1788323034,4302.81,4302.86,0.0,0,1788323034991,134,0.0
1788323035,4302.751,4302.801,0.0,0,1788323035185,134,0.0
1788323036,4302.498,4302.548,0.0,0,1788323036341,134,0.0
1788323036,4302.633,4302.683,0.0,0,1788323036495,134,0.0
1788323036,4302.503,4302.553,0.0,0,1788323036500,134,0.0
1788323036,4302.324,4302.374,0.0,0,1788323036990,134,0.0
1788323037,4302.377,4302.427,0.0,0,1788323037429,134,0.0
1788323037,4302.451,4302.501,0.0,0,1788323037436,134,0.0
1788323038,4302.773,4302.823,0.0,0,1788323038578,134,0.0
1788323039,4302.51,4302.56,0.0,0,1788323039397,134,0.0
1788323040,4302.405,4302.455,0.0,0,1788323040662,134,0.0
1788323041,4302.733,4302.783,0.0,0,1788323041179,134,0.0
1788323041,4302.865,4302.915,0.0,0,1788323041186,134,0.0
1788323041,4302.817,4302.867,0.0,0,1788323041206,134,0.0
1788323042,4302.74,4302.79,0.0,0,1788323042058,134,0.0
1788323042,4302.795,4302.845,0.0,0,1788323042060,134,0.0
1788323042,4302.86,4302.91,0.0,0,1788323042082,134,0.0
1788323042,4302.806,4302.856,0.0,0,1788323042123,134,0.0
1788323042,4302.863,4302.913,0.0,0,1788323042754,134,0.0
1788323042,4302.92,4302.97,0.0,0,1788323042763,134,0.0
1788323042,4302.982,4303.032,0.0,0,1788323042774,134,0.0
1788323042,4303.039,4303.089,0.0,0,1788323042787,134,0.0
1788323042,4303.092,4303.142,0.0,0,1788323042795,134,0.0
1788323042,4303.033,4303.083,0.0,0,1788323042895,134,0.0
1788323042,4302.972,4303.022,0.0,0,1788323042914,134,0.0
